0.,0.1190524535797202,0.
0.011885214245982108,0.11845172593684226,-0.012002939907015939
0.02365049155649817,0.11665570434612657,-0.023890488854840127
0.03517709886789479,0.11368242572398034,-0.035526915604340716
0.04634872223363466,0.10956199623104133,-0.04681639683045684
0.057052599824181045,0.10433545152886005,-0.057617584300666345
0.06718073364547912,0.09805655689260649,-0.06785154876536235
0.0766309159167578,0.09078795719365422,-0.07739646694169897
0.08530777753580669,0.08260317049988415,-0.08616033516772154
0.09312375513480747,0.07358477793994589,-0.09405426026461315
0.09999997226311243,0.0638237510228485,-0.10100010727036987
0.10586703946770429,0.053418808197606915,-0.10692483962223012
0.11066575491778222,0.04247467787830705,-0.1117726824550495
0.11434768548943025,0.031101938125852043,-0.1154914238887245
0.11687567563360447,0.01941530953845852,-0.11804440095306785
0.11822421465596852,0.007532763207891635,-0.11940662688208144
0.11837969348802392,-0.004425797549263369,-0.11956338794911685
0.11734054386819158,-0.016339698446607202,-0.11851388041546525
0.11511725216222755,-0.028088705038929185,-0.11626839264430015
0.11173225465763417,-0.039554255040242646,-0.11284950994402351
0.10721971143242368,-0.05062063831105181,-0.10829197525444197
0.10162516063230226,-0.06117617839717468,-0.10264120120799916
0.0950050600701729,-0.07111438041289853,-0.09595497201469495
0.08742621652054702,-0.08033490232526991,-0.0883007711140396
0.07896511084870333,-0.08874473603468214,-0.07975424105892896
0.06970713007331578,-0.09625902865763276,-0.07040441079598626
0.05974569987773418,-0.10280186951163693,-0.06034348006548271
0.04918134532079362,-0.10830732806929495,-0.04967231398040961
0.03812067917672295,-0.1127198088208555,-0.038502562470964515
0.026675317341920208,-0.11599472199466564,-0.026942184845352206
0.014960761355520614,-0.11809914461567599,-0.015109375100026018
0.003095230910722496,-0.11901173670187923,-0.0031271792053657026
-0.008801536791765086,-0.11872329081232703,0.00888980297321268
-0.020609483127858205,-0.11723682848975854,0.02081638766966959
-0.03220944741011047,-0.11456719917419839,0.03253049992933113
-0.04348437244447977,-0.11074143356814432,0.043919837395239865
-0.05432047299191496,-0.10579816383058963,0.054863133877907685
-0.06460840315748051,-0.0997872301350596,0.06525442854566964
-0.0742443377679248,-0.09276923286993756,0.07498640213625046
-0.083131036766271,-0.08481511153383883,0.08396278954987774
-0.09117881726282519,-0.07600502790442847,0.09209014229274434
-0.09830646771694546,-0.0664279598810593,0.09929001649939607
-0.10444205658656273,-0.056180530185130105,0.10548632724485212
-0.10952366866631648,-0.045366150322909284,0.11061900252776256
-0.1135000224168507,-0.03409397963166607,0.11463500372041016
-0.1163309905117295,-0.02247772211875368,0.11749417031478424
-0.11798800443871721,-0.010634652923102835,0.119168047018049
-0.11845434172243724,0.0013157482340545295,0.11963863611669182
-0.11772529761642447,0.013252870549502025,0.11890283714664984
-0.11580822801491833,0.02505623246401136,0.11696600836963802
-0.112722480689849,0.036606775704823916,0.11385003854957843
-0.10849919328035218,0.047787860623747076,0.10958401829397887
-0.10318098666670548,0.05848674069929972,0.10421285497372625
-0.09682152873682966,0.06859534934479945,0.09778973877925853
-0.08948499608017005,0.07801178297896902,0.0903796768807924
-0.08124542560143938,0.08664091058769173,0.08205803351478634
-0.07218596602826224,0.09439574447063681,0.07290751918767777
-0.06239804247103269,0.1011979472968298,0.06302231513257153
-0.05198042771818055,0.10697894047227928,0.0524999213610759
-0.04103825327182842,0.11168033655963916,0.04144896615507258
-0.029681939921342812,0.11525471944227794,0.02997849640968407
-0.018026092074622774,0.11766600878983288,0.018206661285283376
-0.006188332704355188,0.11888986598252929,0.006250066645903315
0.005711875757923778,0.11891395629882616,-0.005768796256549609
0.017554443635415168,0.11773801360293416,-0.017730023796368375
0.029219860740294968,0.11537392972399071,-0.029511997361673106
0.04059040598562931,0.111845539183261,-0.04099627018503111
0.05155133328126675,0.10718846577364158,-0.05206684736376968
0.061992030500615976,0.10144969855474564,-0.06261190577480148
0.0718071352419299,0.09468714722696091,-0.07252516176445264
0.0808975985179149,0.0869690686458328,-0.08170659490180317
0.08917168350927647,0.07837333114027567,-0.09006324913020168
0.0965458930070427,0.0689866996954346,-0.09751149965202717
0.10294580901837247,0.058903879649855356,-0.10397502877001996
0.10830684820623146,0.04822663491662637,-0.10939018150030466
0.11257490793018447,0.0370627140591279,-0.11370037779177904
0.11570691890426554,0.025524762110715728,-0.11686430670003488
0.11767127250897427,0.013729248487810828,-0.11884775373551541
0.11844814716178574,0.001795154700648814,-0.11963283140718578
0.11802970171817101,-0.010157013931571918,-0.11920988109043734
0.11642015972916851,-0.022006731198600762,-0.11758429795615778
0.11363576351788933,-0.03363431731685399,-0.11477217017107166
0.1097046114905897,-0.04492253219831981,-0.1108013984373611
0.10466637587599814,-0.05575736522818851,-0.10571326925046227
0.09857189834976766,-0.0660295637561071,-0.0995572498447748
0.09148268345779634,-0.07563539306971712,-0.09239787722739197
0.08347026947884943,-0.08447796988804235,-0.084304581241337
0.07461551645879673,-0.09246802638519815,-0.07536210581388769
0.065007779262468,-0.09952494257536451,-0.06565753469935967
0.054744017101651714,-0.10557751235806931,-0.05529184834087358
0.043927804268782705,-0.11056462854195986,-0.04436687813865496
0.03266829465960281,-0.11443600633639227,-0.03299523048630845
0.021079111988549892,-0.11715252475936415,-0.021289834121382203
0.009277209623023048,-0.11868682739767837,-0.009370033925137647
-0.0026183142090148645,-0.11902337522937706,0.002644458072231589
-0.01448741554990278,-0.118158819693464,0.014632354939592824
-0.0262103172193654,-0.11610184837950278,0.02647233125776246
-0.03766871786310183,-0.11287324650187744,0.03804539039409954
-0.04874698490313019,-0.10850557789776154,0.04923448312971393
-0.059333321548001666,-0.10304292225977181,0.059926636906627584
-0.06932089594031889,-0.09654041239044196,0.07001410450346295